country_name,indicator_name,sex,age_group,age_categories,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023,year_2024,Average_per_years,region,sub_region,economic_level,standard_deviation
"Taiwan, China",Unemployment rate by sex and age,Female,Under 15,Children,3.56,3.437,3.562,3.451,3.48,3.579,3.751,3.7,3.465,3.477,3.446,3.537090909,Asia,South-Eastern Asia,High income,0.106298123
"Taiwan, China",Unemployment rate by sex and age,Male,15-24,Youth,13.002,12.32,11.657,11.48,11.221,11.466,11.236,11.202,11.462,11.474,11.458,11.63436364,Asia,South-Eastern Asia,High income,0.547379626
"Taiwan, China",Unemployment rate by sex and age,Male,25+,Adults,3.584,3.38,3.547,3.374,3.269,3.182,3.283,3.298,3.134,3.197,3.191,3.312636364,Asia,South-Eastern Asia,High income,0.147312099
"Taiwan, China",Unemployment rate by sex and age,Male,Under 15,Children,4.27,4.046,4.18,4.001,3.89,3.849,3.91,3.891,3.731,3.76,3.725,3.932090909,Asia,South-Eastern Asia,High income,0.178088997
Tajikistan,Unemployment rate by sex and age,Female,15-24,Youth,15.726,14.368,12.581,12.541,12.596,12.086,14.086,14.754,13.805,13.523,13.575,13.60372727,Asia,Central Asia,Lower-middle income,1.103906345
Tajikistan,Unemployment rate by sex and age,Female,25+,Adults,4.262,3.867,3.559,3.605,3.62,3.782,3.62,3.778,3.688,3.668,3.762,3.746454545,Asia,Central Asia,Lower-middle income,0.194812917
Tajikistan,Unemployment rate by sex and age,Female,Under 15,Children,6.831,6.136,5.441,5.437,5.433,5.43,5.655,5.836,5.511,5.425,5.503,5.694363636,Asia,Central Asia,Lower-middle income,0.438180619
Tajikistan,Unemployment rate by sex and age,Male,15-24,Youth,22.175,20.275,18.371,17.589,17.551,17.646,19.856,20.725,19.066,18.898,19.187,19.21263636,Asia,Central Asia,Lower-middle income,1.458988093
Tajikistan,Unemployment rate by sex and age,Male,25+,Adults,6.012,5.755,5.475,5.682,5.717,5.729,5.948,6.016,5.78,5.691,5.779,5.780363636,Asia,Central Asia,Lower-middle income,0.159840091
Tajikistan,Unemployment rate by sex and age,Male,Under 15,Children,9.025,8.42,7.815,7.81,7.803,7.799,8.324,8.504,7.926,7.814,7.934,8.106727273,Asia,Central Asia,Lower-middle income,0.406777849
"Tanzania, United Republic of",Unemployment rate by sex and age,Female,15-24,Youth,4.431,4.364,4.365,4.353,4.358,4.362,4.906,4.868,4.44,4.435,4.432,4.483090909,Africa,Sub-Saharan Africa,Lower-middle income,0.202944059
"Tanzania, United Republic of",Unemployment rate by sex and age,Female,25+,Adults,1.922,2.044,2.224,2.406,2.624,2.866,3.239,3.406,3.196,3.106,3.057,2.735454545,Africa,Sub-Saharan Africa,Lower-middle income,0.519171911
"Tanzania, United Republic of",Unemployment rate by sex and age,Female,Under 15,Children,2.687,2.738,2.852,2.967,3.117,3.288,3.708,3.817,3.542,3.476,3.441,3.239363636,Africa,Sub-Saharan Africa,Lower-middle income,0.392373361
"Tanzania, United Republic of",Unemployment rate by sex and age,Male,15-24,Youth,3.053,2.911,2.827,2.745,2.69,2.642,2.823,2.851,2.622,2.625,2.631,2.765454545,Africa,Sub-Saharan Africa,Lower-middle income,0.140719838
"Tanzania, United Republic of",Unemployment rate by sex and age,Male,25+,Adults,0.981,0.987,1.027,1.071,1.138,1.22,1.51,1.578,1.332,1.284,1.254,1.216545455,Africa,Sub-Saharan Africa,Lower-middle income,0.201869445
"Tanzania, United Republic of",Unemployment rate by sex and age,Male,Under 15,Children,1.568,1.538,1.55,1.562,1.596,1.64,1.899,1.959,1.712,1.681,1.662,1.669727273,Africa,Sub-Saharan Africa,Lower-middle income,0.140775773
Thailand,Unemployment rate by sex and age,Female,15-24,Youth,3.926,4.016,4.822,5.598,4.764,5.651,6.15,7.624,7.565,7.638,7.219,5.906636364,Asia,South-Eastern Asia,Upper-middle income,1.435922649
Thailand,Unemployment rate by sex and age,Female,25+,Adults,0.216,0.269,0.305,0.388,0.372,0.293,0.651,0.722,0.544,0.495,0.425,0.425454546,Asia,South-Eastern Asia,Upper-middle income,0.161976149
Thailand,Unemployment rate by sex and age,Female,Under 15,Children,0.564,0.611,0.712,0.841,0.748,0.736,1.089,1.242,1.059,1.015,0.908,0.865909091,Asia,South-Eastern Asia,Upper-middle income,0.215339943
Thailand,Unemployment rate by sex and age,Male,15-24,Youth,2.64,2.574,3.103,3.717,3.727,3.466,4.744,4.851,3.897,4.071,3.939,3.702636364,Asia,South-Eastern Asia,Upper-middle income,0.738369186
Thailand,Unemployment rate by sex and age,Male,25+,Adults,0.319,0.334,0.365,0.466,0.43,0.387,0.703,0.793,0.533,0.458,0.412,0.472727273,Asia,South-Eastern Asia,Upper-middle income,0.150612145
Thailand,Unemployment rate by sex and age,Male,Under 15,Children,0.594,0.591,0.672,0.821,0.788,0.706,1.109,1.183,0.839,0.784,0.724,0.801,Asia,South-Eastern Asia,Upper-middle income,0.190166769
Timor-Leste,Unemployment rate by sex and age,Female,15-24,Youth,15.239,15.632,15.952,14.023,12.101,10.184,9.129,6.977,5.796,5.813,5.825,10.60645455,Asia,South-Eastern Asia,Lower-middle income,4.167879038
Timor-Leste,Unemployment rate by sex and age,Female,25+,Adults,3.046,3.413,3.787,3.392,2.983,2.517,2.182,1.955,1.427,1.469,1.49,2.514636364,Asia,South-Eastern Asia,Lower-middle income,0.862987749
Timor-Leste,Unemployment rate by sex and age,Female,Under 15,Children,5.535,5.904,6.258,5.591,4.883,4.039,3.556,2.927,2.265,2.288,2.289,4.139545455,Asia,South-Eastern Asia,Lower-middle income,1.561904246
Timor-Leste,Unemployment rate by sex and age,Male,15-24,Youth,9.227,9.969,10.711,9.09,7.484,5.845,4.661,2.993,2.481,2.62,2.71,6.162818182,Asia,South-Eastern Asia,Lower-middle income,3.245144306
Timor-Leste,Unemployment rate by sex and age,Male,25+,Adults,1.607,1.534,1.445,1.439,1.427,1.372,1.517,1.562,1.115,1.067,1.025,1.373636364,Asia,South-Eastern Asia,Lower-middle income,0.207579032
Timor-Leste,Unemployment rate by sex and age,Male,Under 15,Children,3.148,3.249,3.339,3.031,2.701,2.29,2.163,1.854,1.392,1.379,1.358,2.354909091,Asia,South-Eastern Asia,Lower-middle income,0.783522617
Togo,Unemployment rate by sex and age,Female,15-24,Youth,3.995,4.554,5.742,7.002,7.06,7.106,8.131,8.047,7.248,7.001,6.917,6.618454545,Africa,Western Africa,Low income,1.321089048
Togo,Unemployment rate by sex and age,Female,25+,Adults,1.187,1.102,1.514,1.94,1.96,1.974,2.015,2.303,2.035,1.969,1.94,1.812636364,Africa,Western Africa,Low income,0.376975934
Togo,Unemployment rate by sex and age,Female,Under 15,Children,1.662,1.678,2.212,2.765,2.78,2.787,2.982,3.199,2.858,2.761,2.722,2.582363636,Africa,Western Africa,Low income,0.508304884
Togo,Unemployment rate by sex and age,Male,15-24,Youth,3.944,3.968,8.038,12.033,12.131,12.208,13.545,13.42,12.356,11.942,11.83,10.49227273,Africa,Western Africa,Low income,3.531683539
Togo,Unemployment rate by sex and age,Male,25+,Adults,2.367,2.49,3.018,3.614,3.654,3.679,4.186,4.48,3.767,3.65,3.597,3.500181818,Africa,Western Africa,Low income,0.643355239
Togo,Unemployment rate by sex and age,Male,Under 15,Children,2.567,2.676,3.638,4.638,4.666,4.678,5.281,5.524,4.768,4.623,4.566,4.329545455,Africa,Western Africa,Low income,0.965144379
Tonga,Unemployment rate by sex and age,Female,15-24,Youth,9.841,10.421,10.721,11.222,11.827,10.884,14.102,9.724,10.958,11.016,10.985,11.06372727,Oceania,Polynesia,Upper-middle income,1.170947658
Tonga,Unemployment rate by sex and age,Female,25+,Adults,1.424,1.506,1.51,1.575,1.67,1.53,1.981,1.357,1.782,1.719,1.675,1.611727273,Oceania,Polynesia,Upper-middle income,0.177184701
Tonga,Unemployment rate by sex and age,Female,Under 15,Children,2.708,2.848,2.882,2.997,3.151,2.893,3.743,2.558,3.109,3.064,3.019,2.997454545,Oceania,Polynesia,Upper-middle income,0.30335305
Tonga,Unemployment rate by sex and age,Male,15-24,Youth,2.881,3.043,3.133,3.279,3.452,3.577,3.989,4.226,4.581,4.365,4.172,3.699818182,Oceania,Polynesia,Upper-middle income,0.589842321
Tonga,Unemployment rate by sex and age,Male,25+,Adults,1.096,1.156,1.162,1.212,1.284,1.239,1.66,1.328,1.456,1.396,1.358,1.304272727,Oceania,Polynesia,Upper-middle income,0.161312176
Tonga,Unemployment rate by sex and age,Male,Under 15,Children,1.397,1.471,1.487,1.548,1.631,1.614,2.034,1.796,1.959,1.88,1.82,1.694272727,Oceania,Polynesia,Upper-middle income,0.214283033
Trinidad and Tobago,Unemployment rate by sex and age,Female,15-24,Youth,7.703,6.754,8.313,9.292,10.155,10.918,15.588,14.218,13.363,12.647,12.207,11.01436364,Americas,Caribbean,High income,2.844519864
Trinidad and Tobago,Unemployment rate by sex and age,Female,25+,Adults,2.253,2.419,2.488,2.815,3.073,3.262,3.729,4.214,3.596,3.348,3.163,3.123636364,Americas,Caribbean,High income,0.600490845
Trinidad and Tobago,Unemployment rate by sex and age,Female,Under 15,Children,2.931,2.943,3.164,3.528,3.822,4.038,4.816,5.256,4.624,4.308,4.083,3.955727273,Americas,Caribbean,High income,0.769920657
Trinidad and Tobago,Unemployment rate by sex and age,Male,15-24,Youth,4.555,5.2,8.865,8.649,8.263,7.794,9.05,11.984,10.673,9.682,9.064,8.525363636,Americas,Caribbean,High income,2.145550851
Trinidad and Tobago,Unemployment rate by sex and age,Male,25+,Adults,1.779,1.591,2.486,2.572,2.573,2.514,3.111,2.833,2.319,2.153,2.031,2.360181818,Americas,Caribbean,High income,0.447138417
Trinidad and Tobago,Unemployment rate by sex and age,Male,Under 15,Children,2.143,2.055,3.244,3.283,3.241,3.131,3.747,3.827,3.205,2.959,2.79,3.056818182,Americas,Caribbean,High income,0.560051215
Tunisia,Unemployment rate by sex and age,Female,15-24,Youth,39.985,37.436,38.155,37.508,36.642,39.537,43.413,42.125,40.643,40.845,40.859,39.74072727,Africa,Northern Africa,Lower-middle income,2.12059063
Tunisia,Unemployment rate by sex and age,Female,25+,Adults,17.925,19.655,20.793,20.216,20.612,23.174,24.609,24.742,24.396,24.335,24.255,22.24654545,Africa,Northern Africa,Lower-middle income,2.449160157
Tunisia,Unemployment rate by sex and age,Female,Under 15,Children,21.516,22.192,23.451,22.61,22.752,25.294,26.922,26.839,26.298,26.255,26.182,24.57372727,Africa,Northern Africa,Lower-middle income,2.073854532
Tunisia,Unemployment rate by sex and age,Male,15-24,Youth,35.472,33.958,33.791,34.513,34.991,38.801,42.567,41.246,40.544,40.279,40.158,37.84727273,Africa,Northern Africa,Lower-middle income,3.312993272
Tunisia,Unemployment rate by sex and age,Male,25+,Adults,7.722,9.379,9.332,9.354,9.542,10.662,11.962,11.916,11.337,11.218,11.108,10.32109091,Africa,Northern Africa,Lower-middle income,1.34058334
Tunisia,Unemployment rate by sex and age,Male,Under 15,Children,11.457,12.39,12.365,12.379,12.495,13.836,15.263,15.079,14.304,14.21,14.141,13.44718182,Africa,Northern Africa,Lower-middle income,1.273022216
Turkmenistan,Unemployment rate by sex and age,Female,15-24,Youth,5.584,5.649,5.56,5.52,5.548,5.355,6.623,6.765,5.939,5.876,5.938,5.850636364,Asia,Central Asia,Upper-middle income,0.457326639
Turkmenistan,Unemployment rate by sex and age,Female,25+,Adults,1.67,1.705,1.774,1.829,1.863,1.937,2.034,2.076,1.917,1.914,1.971,1.880909091,Asia,Central Asia,Upper-middle income,0.128463578
Turkmenistan,Unemployment rate by sex and age,Female,Under 15,Children,2.472,2.479,2.486,2.493,2.496,2.499,2.75,2.796,2.546,2.527,2.582,2.556909091,Asia,Central Asia,Upper-middle income,0.112047717
Turkmenistan,Unemployment rate by sex and age,Male,15-24,Youth,13.957,13.635,13.346,12.629,12.568,12.705,15.202,15.335,13.449,13.403,13.716,13.63136364,Asia,Central Asia,Upper-middle income,0.929674919
Turkmenistan,Unemployment rate by sex and age,Male,25+,Adults,4.176,4.326,4.459,4.654,4.725,4.76,5.366,5.271,4.857,4.826,4.926,4.758727273,Asia,Central Asia,Upper-middle income,0.360850964
Turkmenistan,Unemployment rate by sex and age,Male,Under 15,Children,5.697,5.714,5.729,5.745,5.753,5.759,6.546,6.471,5.879,5.85,5.977,5.92,Asia,Central Asia,Upper-middle income,0.303049171
Turkey,Unemployment rate by sex and age,Female,15-24,Youth,19.894,21.829,23.175,25.146,24.607,29.804,29.369,28.339,24.951,23.706,24.245,25.00590909,Asia,Western Asia,Upper-middle income,3.085366152
Turkey,Unemployment rate by sex and age,Female,25+,Adults,9.756,10.167,11.192,11.115,11.219,13.221,11.71,11.803,11.073,10.29,10.526,11.09745455,Asia,Western Asia,Upper-middle income,0.951360012
Turkey,Unemployment rate by sex and age,Female,Under 15,Children,11.844,12.608,13.651,13.906,13.784,16.428,14.854,14.735,13.419,12.509,12.761,13.68172727,Asia,Western Asia,Upper-middle income,1.300365648
Turkey,Unemployment rate by sex and age,Male,15-24,Youth,16.277,16.197,16.962,17.412,17.265,22.037,22.248,19.205,16.265,14.851,15.198,17.62881818,Asia,Western Asia,Upper-middle income,2.514755329
Turkey,Unemployment rate by sex and age,Male,25+,Adults,7.458,7.691,8.005,7.699,7.914,10.386,10.48,9.09,7.552,6.977,7.223,8.225,Asia,Western Asia,Upper-middle income,1.217080523
Turkey,Unemployment rate by sex and age,Male,Under 15,Children,9.04,9.193,9.565,9.381,9.519,12.344,12.314,10.681,8.946,8.207,8.44,9.784545455,Asia,Western Asia,Upper-middle income,1.412020776
Uganda,Unemployment rate by sex and age,Female,15-24,Youth,4.029,4.588,5.142,5.835,5.695,5.539,6.906,6.516,5.759,5.503,5.375,5.535181818,Africa,Eastern Africa,Low income,0.797101727
Uganda,Unemployment rate by sex and age,Female,25+,Adults,2.49,2.718,2.943,3.32,3.032,2.731,3.193,2.879,2.535,2.511,2.514,2.806,Africa,Eastern Africa,Low income,0.291220535
Uganda,Unemployment rate by sex and age,Female,Under 15,Children,2.991,3.329,3.663,4.144,3.89,3.618,4.355,3.988,3.504,3.398,3.351,3.657363636,Africa,Eastern Africa,Low income,0.403118413
Uganda,Unemployment rate by sex and age,Male,15-24,Youth,2.96,3.707,4.436,5.312,4.799,4.266,4.759,3.951,3.498,3.486,3.526,4.063636364,Africa,Eastern Africa,Low income,0.711537669
Uganda,Unemployment rate by sex and age,Male,25+,Adults,1.37,1.568,1.761,2.068,1.956,1.831,2.595,2.368,1.895,1.809,1.753,1.906727273,Africa,Eastern Africa,Low income,0.343224734
Uganda,Unemployment rate by sex and age,Male,Under 15,Children,1.897,2.281,2.656,3.153,2.889,2.612,3.282,2.862,2.385,2.316,2.284,2.601545455,Africa,Eastern Africa,Low income,0.418217495
United Arab Emirates,Unemployment rate by sex and age,Female,15-24,Youth,9.463,9.125,8.794,15.614,14.123,17.018,18.9,20.495,18.348,18.571,18.435,15.35327273,Asia,Western Asia,High income,4.343955066
United Arab Emirates,Unemployment rate by sex and age,Female,25+,Adults,3.954,3.757,3.582,6.47,5.207,4.986,4.833,5.698,5.204,5.43,5.56,4.971,Asia,Western Asia,High income,0.888807741
United Arab Emirates,Unemployment rate by sex and age,Female,Under 15,Children,4.851,4.534,4.251,7.579,6.257,5.99,5.818,6.796,6.159,6.458,6.645,5.939818182,Asia,Western Asia,High income,1.018121684
United Arab Emirates,Unemployment rate by sex and age,Male,15-24,Youth,4.471,4.279,4.094,5.43,5.085,5.528,12.798,8,7.484,7.02,6.641,6.439090909,Asia,Western Asia,High income,2.491243844
United Arab Emirates,Unemployment rate by sex and age,Male,25+,Adults,0.912,0.791,0.687,0.855,0.93,1.068,3.3,1.927,1.958,1.871,1.804,1.463909091,Asia,Western Asia,High income,0.792765092
United Arab Emirates,Unemployment rate by sex and age,Male,Under 15,Children,1.433,1.274,1.132,1.412,1.409,1.5,3.905,2.316,2.268,2.155,2.069,1.897545455,Asia,Western Asia,High income,0.791267258
United Kingdom,Unemployment rate by sex and age,Female,15-24,Youth,14.672,12.839,11.017,10.53,10.185,9.113,11.613,11.202,8.084,9.57,10.611,10.85781818,Europe,Northern Europe,High income,1.794579774
United Kingdom,Unemployment rate by sex and age,Female,25+,Adults,4.326,3.822,3.632,3.214,2.994,2.704,3.088,3.699,2.932,3.392,3.809,3.419272727,Europe,Northern Europe,High income,0.483969026
United Kingdom,Unemployment rate by sex and age,Female,Under 15,Children,5.821,5.124,4.682,4.219,3.942,3.534,4.155,4.594,3.576,4.171,4.667,4.407727273,Europe,Northern Europe,High income,0.671947333
United Kingdom,Unemployment rate by sex and age,Male,15-24,Youth,18.728,16.033,14.631,13.35,12.099,12.809,15.153,14.303,12.818,14.34,16.116,14.58,Europe,Northern Europe,High income,1.898710457
United Kingdom,Unemployment rate by sex and age,Male,25+,Adults,4.372,3.76,3.419,3.092,2.858,2.643,3.328,3.865,2.655,3.181,3.558,3.339181818,Europe,Northern Europe,High income,0.533394192
United Kingdom,Unemployment rate by sex and age,Male,Under 15,Children,6.362,5.454,4.922,4.429,4.052,3.924,4.759,5.039,3.871,4.523,5.086,4.765545455,Europe,Northern Europe,High income,0.735817554
United States,Unemployment rate by sex and age,Female,15-24,Youth,12.152,10.368,9.307,8.079,7.657,7.313,14.794,8.865,7.437,7.033,7.671,9.152363636,Americas,Northern America,High income,2.425082154
United States,Unemployment rate by sex and age,Female,25+,Adults,5.054,4.322,4.058,3.707,3.234,3.024,7.347,4.628,3.007,2.904,3.098,4.034818182,Americas,Northern America,High income,1.320131495
United States,Unemployment rate by sex and age,Female,Under 15,Children,6.062,5.177,4.789,4.311,3.841,3.611,8.346,5.21,3.612,3.475,3.724,4.741636364,Americas,Northern America,High income,1.460715871
United States,Unemployment rate by sex and age,Male,15-24,Youth,14.528,12.742,11.414,10.313,9.508,9.359,14.946,10.484,8.707,8.876,9.903,10.98,Americas,Northern America,High income,2.187442891
United States,Unemployment rate by sex and age,Male,25+,Adults,4.988,4.253,3.973,3.53,3.155,2.912,6.794,4.739,2.952,3.063,3.257,3.965090909,Americas,Northern America,High income,1.184357417
United States,Unemployment rate by sex and age,Male,Under 15,Children,6.262,5.367,4.939,4.401,3.951,3.721,7.796,5.47,3.682,3.798,4.08,4.860636364,Americas,Northern America,High income,1.291483509
Uruguay,Unemployment rate by sex and age,Female,15-24,Youth,23.832,26.263,28.787,30.582,30.718,32.713,38.842,35.183,26.967,28.301,28.827,30.09227273,Americas,South America,High income,4.243910864
Uruguay,Unemployment rate by sex and age,Female,25+,Adults,5.665,5.963,6.336,6.235,6.855,7.126,8.659,7.628,6.557,6.935,7.16,6.829,Americas,South America,High income,0.834967305
Uruguay,Unemployment rate by sex and age,Female,Under 15,Children,8.343,8.846,9.434,9.466,10.073,10.509,12.359,10.903,9.041,9.53,9.753,9.841545455,Americas,South America,High income,1.106931828
Uruguay,Unemployment rate by sex and age,Male,15-24,Youth,16.15,20.29,20.597,21.213,23.223,24.498,29.932,28.99,23.94,24.344,24.174,23.39554545,Americas,South America,High income,3.89625498
Uruguay,Unemployment rate by sex and age,Male,25+,Adults,2.877,3.753,3.941,3.983,4.09,4.331,5.355,4.58,4.319,4.922,4.657,4.255272727,Americas,South America,High income,0.654422049
Uruguay,Unemployment rate by sex and age,Male,Under 15,Children,5.062,6.357,6.496,6.557,6.862,7.203,8.57,7.885,6.873,7.428,7.126,6.947181818,Americas,South America,High income,0.900690715
Uzbekistan,Unemployment rate by sex and age,Female,15-24,Youth,12.615,12.914,12.91,14.617,15.674,16.374,21.433,20.941,18.639,17.793,17.57,16.49818182,Asia,Central Asia,Lower-middle income,3.106985124
Uzbekistan,Unemployment rate by sex and age,Female,25+,Adults,3.212,3.293,3.379,3.886,4.185,4.545,5.461,5.332,4.858,4.699,4.717,4.324272727,Asia,Central Asia,Lower-middle income,0.796341521
